ASCC-101-502,4,3,0,1,2,10,2.600,0,0,0,0,0,10,MCCLURE M
"",40.00%,30.00%,0.00%,10.00%,20.00%,,,,,,,,,
ASCC-101-503,4,6,0,0,0,10,3.400,0,0,0,0,0,10,JONES M
"",40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,9,0,1,2,20,3.000,0,0,0,0,0,20,
"",40.00%,45.00%,0.00%,5.00%,10.00%,,,,,,,,,
DEPARTMENT TOTAL:,8,9,0,1,2,20,3.000,0,0,0,0,0,20,
"",40.00%,45.00%,0.00%,5.00%,10.00%,,,,,,,,,
COLLEGE TOTAL:,8,9,0,1,2,20,3.000,0,0,0,0,0,20,
"",40.00%,45.00%,0.00%,5.00%,10.00%,,,,,,,,,
