ASCC-101-502,15,6,0,1,2,24,3.291,0,0,0,0,0,24,MCCLURE M
"",62.50%,25.00%,0.00%,4.17%,8.33%,,,,,,,,,
ASCC-101-503,12,10,0,0,1,23,3.391,0,0,0,1,0,24,JONES M
"",52.17%,43.48%,0.00%,0.00%,4.35%,,,,,,,,,
COURSE TOTAL:,27,16,0,1,3,47,3.340,0,0,0,1,0,48,
"",57.45%,34.04%,0.00%,2.13%,6.38%,,,,,,,,,
DEPARTMENT TOTAL:,27,16,0,1,3,47,3.340,0,0,0,1,0,48,
"",57.45%,34.04%,0.00%,2.13%,6.38%,,,,,,,,,
COLLEGE TOTAL:,27,16,0,1,3,47,3.340,0,0,0,1,0,48,
"",57.45%,34.04%,0.00%,2.13%,6.38%,,,,,,,,,
